"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa.mir.196a.2",0.0476137618769322,3.45075939696793,0.0854589650238554,0.931935501426293,0.940518426900813,-7.02945247661822
"hsa.mir.146a",-0.164881302744967,6.23407921262089,-0.456321050824577,0.648384935192178,0.70577786007761,-7.05242956988682
"hsa.mir.2355",-0.087720791201041,5.4932806682911,-0.362260289558585,0.717331959223822,0.766164416541876,-7.06317688757834
"hsa.mir.9.1",-0.25130329784303,7.65660767717891,-0.513691270507629,0.60772645868619,0.670502430250703,-7.06982272788933
"hsa.mir.9.3",-0.239515795465367,7.65762445321022,-0.490535917943576,0.623999958725341,0.68579705608703,-7.08112245090143
"hsa.mir.155",-0.171217330230939,7.86990417000001,-0.484016885884994,0.628615392359613,0.689204827767768,-7.08742424810065
"hsa.mir.500a",0.0911322288556539,7.80840776138705,0.452601203337692,0.651059649448249,0.706745362956105,-7.09371515890755
"hsa.mir.9.2",-0.204924644332068,7.66058243292929,-0.418616109364902,0.675701560330425,0.728540781872851,-7.11282351346143
"hsa.mir.342",0.0792659787387623,6.8816370116809,0.332878837375431,0.739384749116865,0.782372234530636,-7.11395303251795
"hsa.mir.187",0.0102051619634984,5.37896879610634,0.0170492178643077,0.986405101696575,0.988577800158462,-7.12057046802625
"hsa.mir.542",-0.0734599764487892,7.94523132891517,-0.338846067056437,0.734887808954941,0.779426464043119,-7.14783507263683
"hsa.mir.375",-0.090474454085618,6.80583653891711,-0.162822792291298,0.87073293023151,0.898375245476955,-7.15821954134361
"hsa.mir.452",0.0290289361941516,6.73727655969772,0.068909118951934,0.945093354833333,0.949265952426417,-7.16408233900217
"hsa.mir.99b",-0.140189802935118,14.5937046855653,-0.675120714518789,0.499954709058919,0.572995951188433,-7.16464078352116
"hsa.mir.24.2",0.0442901483739267,10.1188216714119,0.239217923929459,0.811048313405084,0.842527357532679,-7.23838648270429
"hsa.mir.24.1",-0.0281308603527864,10.1043790369698,-0.15512317270605,0.876795554126893,0.902583658660037,-7.25644060055557
"hsa.mir.10a",0.146720905221609,13.594210772072,0.393555547529836,0.694100390200911,0.746609166764573,-7.27938236695882
"hsa.mir.23a",-0.021727657322781,11.4695560058153,-0.120061833567009,0.904489125969451,0.922741148690808,-7.29764110635314
